Symbol,logFC,adj.P.Val,adj.P.Val_1_over,adj.P.Val_2_under
PBDC1,-0.31745181930428,0.0113955085986179,1,0.0113955085986179
GUSBP11,0.448532815164678,0.0114104068923086,0.0114104068923086,1
NDUFB4,-0.532659184042812,0.0114117201378232,1,0.0114117201378232
CTBP1,-0.255063419339708,0.011416465824623,1,0.011416465824623
IGH,0.488333560668841,0.0114331271381642,0.0114331271381642,1
BCL11A,0.343688223950411,0.0114491683845603,0.0114491683845603,1
TENM3,-0.513668008688254,0.0114492146222237,1,0.0114492146222237
SMG7,-0.392323912337845,0.0114492146222237,1,0.0114492146222237
TMEM54,-0.435697489473951,0.0114494549419114,1,0.0114494549419114
CPEB3,0.461605236292651,0.011449888774628,0.011449888774628,1
ORAI2,-0.361008932709941,0.0114516538148011,1,0.0114516538148011
ZSCAN20,-0.563356299526903,0.0114522086093795,1,0.0114522086093795
POLK,-0.381657833687701,0.0114615291032974,1,0.0114615291032974
ARC,0.608274487486766,0.0114632124090886,0.0114632124090886,1
CASR,0.339860677386504,0.0114632124090886,0.0114632124090886,1
SASS6,0.353487489479406,0.0114634089786866,0.0114634089786866,1
DUS1L,0.310905109923938,0.0114638512673329,0.0114638512673329,1
CTTNBP2NL,-0.296681105405643,0.0114704100928261,1,0.0114704100928261
BBS9,-0.604577498696952,0.0114734646592351,1,0.0114734646592351
LDLRAP1,-0.385843459639279,0.0114908901705216,1,0.0114908901705216
CEBPE,0.588435063456443,0.0114942104878173,0.0114942104878173,1
ATM,-0.349341767707394,0.0114969225565833,1,0.0114969225565833
TMCO3,-0.473737771599763,0.0115116242607653,1,0.0115116242607653
DNAJC8,0.310471047024755,0.0115138123182521,0.0115138123182521,1
SMUG1,-0.368308002501615,0.0115219730527691,1,0.0115219730527691
MICALL2,0.41278960234659,0.0115229481086234,0.0115229481086234,1
RHAG,0.469944631421581,0.0115317600070956,0.0115317600070956,1
BCAR1,-0.459407816354005,0.011535405077089,1,0.011535405077089
RNF186,0.422797907590299,0.011535409628342,0.011535409628342,1
UFL1,0.407230012379139,0.011535409628342,0.011535409628342,1
PRR9,0.359932763777386,0.0115380242746931,0.0115380242746931,1
RAB10,-0.279578578420383,0.0115479693482879,1,0.0115479693482879
TMEM167A,-0.52620497944012,0.0115507025234932,1,0.0115507025234932
TMEM133,-0.594191654270931,0.0115571321207407,1,0.0115571321207407
EMX1,0.469832266619703,0.0115596442322035,0.0115596442322035,1
GTPBP2,0.460891120991538,0.0115642623084274,0.0115642623084274,1
PER3,0.508715839600551,0.0115672575356378,0.0115672575356378,1
ITGA2B,0.423025446794107,0.0115690974568505,0.0115690974568505,1
RABGGTA,0.315477168513455,0.0115690974568505,0.0115690974568505,1
MRPL40,0.28496563113687,0.0115690974568505,0.0115690974568505,1
TNRC6C,-0.46823897112735,0.0115690974568505,1,0.0115690974568505
RPS14,0.132517926368088,0.011573660834321,0.011573660834321,1
TANK,-0.454779287360319,0.0115752928132064,1,0.0115752928132064
MFSD4B,-0.551025691456645,0.0115752928132064,1,0.0115752928132064
ELMSAN1,-0.546827848132678,0.0115801308570573,1,0.0115801308570573
PFKL,-0.371189568770045,0.0115833446980269,1,0.0115833446980269
TRUB1,0.341429196263709,0.0115924946065816,0.0115924946065816,1
PTPRK,-0.253546243081002,0.0115958095106005,1,0.0115958095106005
FAM65A,-0.369371080235775,0.0115978798805178,1,0.0115978798805178
NKX2-8,0.517431017710143,0.0115993905379048,0.0115993905379048,1
PDGFRA,-0.744599521381936,0.0116018649498339,1,0.0116018649498339
AS3MT,0.539151456056588,0.0116069906864494,0.0116069906864494,1
FZD3,-0.414955876180758,0.0116129928994557,1,0.0116129928994557
JAM2,-0.474991167518339,0.0116272786589805,1,0.0116272786589805
CLDN16,-0.507341845027129,0.0116285900468597,1,0.0116285900468597
ZNF688,-0.476155275154004,0.0116301048494919,1,0.0116301048494919
DEDD,-0.343820205263068,0.0116336812579251,1,0.0116336812579251
ASPDH,0.420936536809201,0.011634500370441,0.011634500370441,1
ARAF,-0.432904809536632,0.0116355324110213,1,0.0116355324110213
KBTBD11,0.548698855179519,0.0116371142147367,0.0116371142147367,1
ZFP64,0.318803724494529,0.0116383251221082,0.0116383251221082,1
LRRC47,-0.302536371870744,0.0116418495449084,1,0.0116418495449084
HLA-DQA1,0.346826211608091,0.0116441931070442,0.0116441931070442,1
ECHDC1,0.418988493600162,0.0116450980694826,0.0116450980694826,1
SHMT1,0.636238723728368,0.011647170375781,0.011647170375781,1
SLC39A5,0.500903693340149,0.0116571283061835,0.0116571283061835,1
CRHR1,0.456525356898169,0.0116587573358997,0.0116587573358997,1
LAMTOR5,0.226815390230991,0.0116587573358997,0.0116587573358997,1
EZH1,0.613151984817508,0.0116591573181449,0.0116591573181449,1
LINC00475,0.381872248923688,0.0116612021357499,0.0116612021357499,1
TSPAN4,-0.395690371077528,0.0116705075557334,1,0.0116705075557334
MYOM1,0.502391334189326,0.0116705075557334,0.0116705075557334,1
CD8B,0.496309987125033,0.011670794235462,0.011670794235462,1
FAM110A,-0.432941315402977,0.011677640957216,1,0.011677640957216
ZNF148,0.425731777747631,0.0116894568166631,0.0116894568166631,1
FAM120B,-0.703543213987404,0.0116895131379189,1,0.0116895131379189
C3orf38,-0.393934245626515,0.0116967830293443,1,0.0116967830293443
PSMB8-AS1,-0.747927633333648,0.0116988807797613,1,0.0116988807797613
TRIM69,-0.55161192696576,0.0117035924350993,1,0.0117035924350993
FGFR1OP,-0.423720653978455,0.0117074565167888,1,0.0117074565167888
TDG,0.365863815158913,0.0117074565167888,0.0117074565167888,1
RPH3AL,0.666124572873249,0.0117208254148761,0.0117208254148761,1
PLEKHB2,-0.325750531014252,0.0117208254148761,1,0.0117208254148761
BCAS1,0.436793814437375,0.011725672744917,0.011725672744917,1
IK,0.221187515527008,0.0117308684915778,0.0117308684915778,1
IFI35,-0.4536531445827,0.0117310000964816,1,0.0117310000964816
CHCHD3,0.2863957193963,0.0117347763185343,0.0117347763185343,1
GUSBP5,0.328733994300076,0.0117603865909346,0.0117603865909346,1
INHBB,-0.478832802626841,0.0117625554812349,1,0.0117625554812349
EIF3B,0.30712434011796,0.0117759533586664,0.0117759533586664,1
EXOC2,-0.300458560808018,0.0117783074197861,1,0.0117783074197861
MPHOSPH8,-0.395720110197315,0.0117826473120881,1,0.0117826473120881
FAM192A,0.265507785229639,0.0117826473120881,0.0117826473120881,1
RBM18,0.289055206406776,0.0117875137199193,0.0117875137199193,1
IL20RA,0.422313050060937,0.0117884302260722,0.0117884302260722,1
STX6,-0.282352533650961,0.0118069774095758,1,0.0118069774095758
RPS10,0.12672830062751,0.0118139094460406,0.0118139094460406,1
TOP3A,0.365575903061008,0.0118150638052853,0.0118150638052853,1
TVP23C,-0.392108455230528,0.0118274234316338,1,0.0118274234316338
PHKG1,-0.476790534806721,0.0118313555108989,1,0.0118313555108989
MAGEA12,-0.295174199172621,0.0118346929981297,1,0.0118346929981297
RTN4,-0.238799755578588,0.0118365159503635,1,0.0118365159503635
PDK2,0.362263540350751,0.0118365159503635,0.0118365159503635,1
SRC,0.495000930009117,0.0118365159503635,0.0118365159503635,1
KATNB1,0.498614478069818,0.0118473128216792,0.0118473128216792,1
MID2,0.542059040632184,0.0118491629814523,0.0118491629814523,1
DENND1B,0.385408212101491,0.0118548193820848,0.0118548193820848,1
CRAMP1,-0.455415801725752,0.0118641475534744,1,0.0118641475534744
CROCCP2,0.295480718780571,0.0118683380204578,0.0118683380204578,1
KLK5,0.447264609613449,0.0118690940069706,0.0118690940069706,1
ZSCAN23,-0.499036546552571,0.0118701237091484,1,0.0118701237091484
PGK1,-0.39985055687556,0.0118714284588827,1,0.0118714284588827
CSMD1,0.423607294949781,0.0118749979749801,0.0118749979749801,1
B4GALNT4,0.520645865655501,0.011884398177793,0.011884398177793,1
RBBP8NL,0.437806802354465,0.0118880985794366,0.0118880985794366,1
KRT20,0.327116854094068,0.0118880985794366,0.0118880985794366,1
KCNJ5,0.404055736115896,0.0118918123389387,0.0118918123389387,1
COX5A,0.659826424481416,0.0118989971033446,0.0118989971033446,1
MPDZ,-0.408451401156753,0.0119072907889347,1,0.0119072907889347
ZNF717,0.484912057339114,0.0119093463156341,0.0119093463156341,1
CASR,0.527472505858332,0.0119194695140399,0.0119194695140399,1
GAL3ST3,0.334209360346688,0.0119249401584657,0.0119249401584657,1
TXNL4B,0.429730493624149,0.0119250051249031,0.0119250051249031,1
NUP62,-0.523447236942724,0.0119293870932691,1,0.0119293870932691
CLEC12B,0.349953512984194,0.0119335685426998,0.0119335685426998,1
RALY,-0.276810574426237,0.0119347380732796,1,0.0119347380732796
SAMD14,-0.494362768791055,0.0119390740729623,1,0.0119390740729623
C8orf34,0.378543946593206,0.0119397261497664,0.0119397261497664,1
MB21D1,0.471416935561278,0.0119413993399141,0.0119413993399141,1
ARHGEF12,0.473928752588655,0.0119445325177772,0.0119445325177772,1
SLC2A11,-0.48925559823097,0.0119445325177772,1,0.0119445325177772
SEMA3F,-0.433671464773539,0.0119445325177772,1,0.0119445325177772
FBXL5,-0.337546171673507,0.0119476402736258,1,0.0119476402736258
KRT6B,-0.506819216269397,0.0119522059787839,1,0.0119522059787839
CTTN,0.54954321766571,0.011952676259931,0.011952676259931,1
DNAJC22,0.794819448248226,0.0119526855036311,0.0119526855036311,1
ADAM15,-0.315919318581885,0.0119619683981797,1,0.0119619683981797
SPDYE2,-0.510481320294735,0.0119630780885664,1,0.0119630780885664
ADAMTSL1,-0.526243761801655,0.0119870458911876,1,0.0119870458911876
CAND1,0.277929445436406,0.0120085673582505,0.0120085673582505,1
SEPSECS,0.431492839996106,0.0120161380538114,0.0120161380538114,1
RGMB,-0.389547524373866,0.0120167025342183,1,0.0120167025342183
PTRF,-0.402264947880415,0.0120219377267197,1,0.0120219377267197
LINC00862,0.409958941184284,0.0120247247550481,0.0120247247550481,1
C5orf58,0.351144545901326,0.0120285976906468,0.0120285976906468,1
FAM189A2,-0.459072447034145,0.0120309957611441,1,0.0120309957611441
FRZB,0.53047354925487,0.0120322772341183,0.0120322772341183,1
CRISP3,0.364359089917029,0.012035564655851,0.012035564655851,1
STRN,-0.346920880801674,0.012035564655851,1,0.012035564655851
MYL9,0.453026722645738,0.012035564655851,0.012035564655851,1
CFAP74,0.426412783951576,0.0120451065521837,0.0120451065521837,1
ICAM3,0.525560121467757,0.0120462194668723,0.0120462194668723,1
DIO2,0.692994587569181,0.0120479347748971,0.0120479347748971,1
ATP11B,-0.470675977196074,0.0120503026860789,1,0.0120503026860789
MRPL44,0.371685477207881,0.0120559112289987,0.0120559112289987,1
GDAP1L1,0.583966944077466,0.012056900531108,0.012056900531108,1
MAP2K5,0.422755435359183,0.0120569529510435,0.0120569529510435,1
REPS1,0.275782210082738,0.0120591041713146,0.0120591041713146,1
RUSC1-AS1,-1.02754917719384,0.0120618356813867,1,0.0120618356813867
CBX2,0.61113688904662,0.0120734073783685,0.0120734073783685,1
NR5A2,0.460035335606012,0.0120761229963277,0.0120761229963277,1
CLK4,-0.361453043070443,0.0120768198160165,1,0.0120768198160165
CSHL1,0.487935187694267,0.0120818725416581,0.0120818725416581,1
UBXN8,-0.375046943901685,0.0120818725416581,1,0.0120818725416581
RNF170,-0.451370597099657,0.0120818725416581,1,0.0120818725416581
LNX2,0.314695758457717,0.0120818892259707,0.0120818892259707,1
LOC102724880,0.595522174496868,0.0120920038082246,0.0120920038082246,1
AAK1,-0.345549995680402,0.0121024529941812,1,0.0121024529941812
TTC26,-0.463732683045143,0.0121125422854997,1,0.0121125422854997
STK38,0.510992564011987,0.0121251226637265,0.0121251226637265,1
LOC157860,0.604271413486225,0.0121307239089295,0.0121307239089295,1
CEP19,-0.43113163652992,0.0121355587592686,1,0.0121355587592686
HIF1AN,-0.426366219308499,0.0121379362190787,1,0.0121379362190787
SLC52A1,0.450290449569516,0.0121716016020627,0.0121716016020627,1
TIAM1,-0.49113355157555,0.0122042719885185,1,0.0122042719885185
RBPMS,-0.496381482913119,0.0122042719885185,1,0.0122042719885185
HNRNPM,0.450426132922211,0.0122058237019655,0.0122058237019655,1
C2orf16,-0.429059364950497,0.0122152717787492,1,0.0122152717787492
DERL3,0.45734775885439,0.0122163489437479,0.0122163489437479,1
CREG1,0.236269980748411,0.0122163489437479,0.0122163489437479,1
GCLM,-0.379842761751192,0.0122178759974732,1,0.0122178759974732
ETNK1,0.300264347755096,0.0122193012188756,0.0122193012188756,1
TUBD1,0.380872267730756,0.0122264050085629,0.0122264050085629,1
TERF2,0.363306386452383,0.0122406845145582,0.0122406845145582,1
BMP2K,0.462152150513209,0.0122430232290411,0.0122430232290411,1
C4orf3,-0.248153690365728,0.0122445566466239,1,0.0122445566466239
ZNF135,-0.602182192427253,0.012248619782308,1,0.012248619782308
GAPDH,0.14015693539238,0.0122501269830637,0.0122501269830637,1
SLC18A3,0.440203405075355,0.0122705419210573,0.0122705419210573,1
MCHR2-AS1,0.485584201306844,0.0122853071692131,0.0122853071692131,1
SH3BGRL2,0.422794303137424,0.0122955544892098,0.0122955544892098,1
TCTN1,-0.6020487913564,0.0122955544892098,1,0.0122955544892098
FAM132B,-0.636236539557181,0.0123019620555215,1,0.0123019620555215
LOC100506098,-0.468590127658253,0.0123023843685457,1,0.0123023843685457
KIF2A,-0.234634268161518,0.0123179140278176,1,0.0123179140278176
COX7A2L,0.343972049010638,0.012322553870345,0.012322553870345,1
GSAP,0.502218134410584,0.0123315039653513,0.0123315039653513,1
EHMT1,-0.273023757871456,0.0123315162588894,1,0.0123315162588894
RHOQ,-0.375744563629619,0.0123323905184336,1,0.0123323905184336
LINC00667,-0.44497365068564,0.0123348557954954,1,0.0123348557954954
ARHGEF40,-0.534893926319058,0.0123415786431238,1,0.0123415786431238
ANGPTL2,-0.572816755678518,0.0123421715418795,1,0.0123421715418795
C2orf88,0.554101387086537,0.0123518199430499,0.0123518199430499,1
ERMAP,-0.626267082155449,0.012353105407622,1,0.012353105407622
ZNF230,-0.672295821990149,0.0123613501181459,1,0.0123613501181459
OR51I2,0.491491659095803,0.012373122452962,0.012373122452962,1
TNFSF10,0.843382498276629,0.0123757241222022,0.0123757241222022,1
GPATCH11,-0.491403197567908,0.0123877482417225,1,0.0123877482417225
APC,-0.364238320431948,0.0123989664647776,1,0.0123989664647776
ZNF493,-0.403299808543546,0.0124017955410966,1,0.0124017955410966
IGHG1,0.415656056380675,0.0124153751544702,0.0124153751544702,1
SLC2A13,-0.498306503776767,0.0124166496772156,1,0.0124166496772156
AKR1C1,0.454067273336461,0.0124302249919712,0.0124302249919712,1
HEXDC,-0.382107634296916,0.012431674185247,1,0.012431674185247
FAAP20,-0.314587552975301,0.0124325501328081,1,0.0124325501328081
GUCY1A2,-0.753069325878543,0.012443713619231,1,0.012443713619231
CACNA1I,0.488442979554955,0.0124467272806649,0.0124467272806649,1
KHSRP,-0.404465602137521,0.0124514077876754,1,0.0124514077876754
NPAP1,0.442716122676972,0.0124514077876754,0.0124514077876754,1
ITGA2B,0.430056426293501,0.0124549068939129,0.0124549068939129,1
DHX30,0.372345412615791,0.0124550910245224,0.0124550910245224,1
IVL,0.470280330618601,0.012455802915672,0.012455802915672,1
LRIG1,0.351613693349794,0.0124561588583595,0.0124561588583595,1
EGFR,-0.544891151266084,0.0124637799233474,1,0.0124637799233474
NECAB3,-0.373162598437247,0.0124683331284457,1,0.0124683331284457
SAMD4A,-0.48896257572948,0.0124861080610417,1,0.0124861080610417
PLXNA1,-0.363094075465019,0.012486334223379,1,0.012486334223379
ZNF792,-0.479073274881229,0.012488110498145,1,0.012488110498145
DDR1-AS1,0.420321458442933,0.0124930144965988,0.0124930144965988,1
POLR3D,0.412438783661425,0.0124945487016625,0.0124945487016625,1
C11orf68,-0.34610639607118,0.0124955974615364,1,0.0124955974615364
ANKRD11,-0.498046625836192,0.0125080721046721,1,0.0125080721046721
EPB41L4B,0.528480040085291,0.012511722154282,0.012511722154282,1
ASMTL-AS1,0.408206531935524,0.0125186817328241,0.0125186817328241,1
GATM,0.64821396555477,0.0125186817328241,0.0125186817328241,1
PTGER4,-0.595314244635366,0.0125213408262196,1,0.0125213408262196
CHAF1A,-0.519104474621619,0.0125257166776354,1,0.0125257166776354
DHFR,-0.316546054195204,0.0125302912528794,1,0.0125302912528794
STXBP4,0.446746770744474,0.0125314041844863,0.0125314041844863,1
NRG2,-0.687002625164951,0.012540345143121,1,0.012540345143121
ITGBL1,0.408913900920612,0.012560598121519,0.012560598121519,1
CYP4F22,0.50743095299287,0.0125683329459333,0.0125683329459333,1
ARFIP1,-0.373586869316983,0.0125724655367563,1,0.0125724655367563
GNL1,-0.418046458216772,0.0125724655367563,1,0.0125724655367563
BAAT,0.442197739465279,0.0125781639560294,0.0125781639560294,1
SCUBE1,0.654458201090305,0.0125781639560294,0.0125781639560294,1
KDM6B,-0.380773141149644,0.0125781639560294,1,0.0125781639560294
F11R,0.545673654389796,0.0125784336131821,0.0125784336131821,1
TP53I11,-0.599198404104128,0.0125850494470493,1,0.0125850494470493
RBL1,-0.450882885694811,0.0125883877384593,1,0.0125883877384593
MELK,-0.183189191481036,0.0125894546743987,1,0.0125894546743987
GANAB,-0.259564035940139,0.0125933193205405,1,0.0125933193205405
CEP250,-0.434700526857386,0.012600570278079,1,0.012600570278079
CNIH4,0.2389810677009,0.0126071680631127,0.0126071680631127,1
ATP6V0A2,-0.467886310127114,0.0126090339113932,1,0.0126090339113932
FBXO34,0.255986490192775,0.0126144013428988,0.0126144013428988,1
TNFSF11,0.431229982905579,0.0126183654512139,0.0126183654512139,1
ESR1,0.437060483363165,0.0126223128439234,0.0126223128439234,1
DYNLRB1,0.424916441997983,0.0126223128439234,0.0126223128439234,1
DRAP1,-0.300689054996166,0.0126223128439234,1,0.0126223128439234
IQCH,-0.613460830413833,0.0126223128439234,1,0.0126223128439234
PMEPA1,-0.51533967213703,0.012624228946151,1,0.012624228946151
RPS24,-0.404324313369517,0.012624228946151,1,0.012624228946151
BCL11B,0.453287231392701,0.012624950820953,0.012624950820953,1
BZRAP1-AS1,0.506245720023028,0.0126292823840746,0.0126292823840746,1
NEGR1,0.809439081976813,0.0126362712300277,0.0126362712300277,1
ATP6V1C1,-0.329086412113369,0.0126377082858538,1,0.0126377082858538
ERICH5,0.505100441065452,0.0126425154938374,0.0126425154938374,1
POLE,-0.372300897594031,0.0126484756671915,1,0.0126484756671915
EMB,0.279877472739859,0.0126516590584671,0.0126516590584671,1
FGL1,0.508860485061101,0.0126564101207734,0.0126564101207734,1
RAP1GAP,-0.400374775895647,0.0126580885518,1,0.0126580885518
NRP2,0.462016290147176,0.0126580885518,0.0126580885518,1
SFT2D1,0.259844474078653,0.0126602689675563,0.0126602689675563,1
GRIA4,0.394166624014863,0.0126630495059235,0.0126630495059235,1
REST,-0.379880698522709,0.0126683992663815,1,0.0126683992663815
NFYA,-0.418280443803815,0.0126706267780367,1,0.0126706267780367
CALM3,0.43943112950147,0.0126707484290373,0.0126707484290373,1
BNC2,-0.334642834845513,0.012670768494634,1,0.012670768494634
KCNJ16,0.359613576926253,0.012674645194056,0.012674645194056,1
RP2,-0.447967724830723,0.0126782788231324,1,0.0126782788231324
KMT2C,-0.375125398278776,0.0126816452683768,1,0.0126816452683768
KRT7,-0.509517103104296,0.0126844495867582,1,0.0126844495867582
STXBP2,-0.431724710451538,0.01269372148507,1,0.01269372148507
CXCL12,0.585873464672221,0.0126961829708502,0.0126961829708502,1
IFNA7,0.47280286643436,0.0126961829708502,0.0126961829708502,1
RABL3,0.339143852274431,0.0127067688757112,0.0127067688757112,1
DYNC1H1,-0.440402088870699,0.0127197058960529,1,0.0127197058960529
SUPT3H,-0.551603084999416,0.0127217672027748,1,0.0127217672027748
AKR1C1,0.497806904426255,0.0127314319039326,0.0127314319039326,1
CLEC2D,0.421159345854448,0.0127314319039326,0.0127314319039326,1
ZNF568,-0.447746844426742,0.0127314319039326,1,0.0127314319039326
PPARA,0.460521137993284,0.0127372039204201,0.0127372039204201,1
C16orf72,0.493285531621755,0.0127449946151574,0.0127449946151574,1
ALB,0.396572983788031,0.0127488090408002,0.0127488090408002,1
ALDOB,0.312974234422247,0.0127501582396605,0.0127501582396605,1
ABCC10,-0.340896580724623,0.012752582148216,1,0.012752582148216
SNED1,-0.493137726696032,0.0127538032731032,1,0.0127538032731032
C5orf22,0.442866874904294,0.0127575506558603,0.0127575506558603,1
B4GALT3,0.412667278174125,0.0127601080604227,0.0127601080604227,1
TCF7,-0.358047286004547,0.0127681149283807,1,0.0127681149283807
MFSD4B,-0.580330431543032,0.012775296875079,1,0.012775296875079
CH25H,-0.891028868320011,0.0127753017810384,1,0.0127753017810384
B3GNTL1,0.463409443197598,0.0127753894354804,0.0127753894354804,1
SUMF2,-0.273607192766798,0.0127810577904557,1,0.0127810577904557
WDR59,0.458304784990049,0.0127900694363422,0.0127900694363422,1
USP49,-0.429398394272159,0.0128061834455803,1,0.0128061834455803
PHLDA3,-0.528074847815163,0.0128106717550412,1,0.0128106717550412
STRBP,0.651237462394381,0.0128132965928605,0.0128132965928605,1
C9orf57,0.331931298025555,0.0128183891334061,0.0128183891334061,1
KDM4C,0.397169288109187,0.0128190362541079,0.0128190362541079,1
TRIM71,-0.52791978800871,0.0128214864518987,1,0.0128214864518987
KCNN3,-0.579575597347491,0.0128231296857581,1,0.0128231296857581
